Family,Genus,Species,Host_family,Host_name
Papilionidae,Papilio,Papilio polytes,Rutaceae,Aegle marmelos
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Aegle marmelos
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Aegle marmelos
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Aegle marmelos
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Aegopodium
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Aegopodium podagraria
,,,,
Papilionidae,Papilio,Papilio indra,Umbelliferae,Aletes acaulis
,,,,
Papilionidae,Papilio,Papilio eurymedon,Betulaceae,Alnus
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Alnus
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Alnus
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Alnus incana
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Alnus incana
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Alnus incana
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Alnus incana
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Alnus incana
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Alnus rhombifolia
,,,,
Papilionidae,Papilio,Papilio eurymedon,Betulaceae,Alnus rubra
,,,,
Papilionidae,Papilio,Papilio eurymedon,Betulaceae,Alnus rubra
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Alnus rubra
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Alnus rubra
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Alnus viridis
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Alnus viridis
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Alnus viridis
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Alseodaphne semecarpifolia
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Alseodaphne semecarpifolia
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Alseodaphne semecarpifolia
,,,,
Papilionidae,Papilio,Papilio glaucus,Rosaceae,Amelanchier
,,,,
Papilionidae,Papilio,Papilio multicaudatus,Rosaceae,Amelanchier
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rosaceae,Amelanchier alnifolia
,,,,
Papilionidae,Papilio,Papilio glaucus,Rosaceae,Amelanchier canadensis
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Ammi majus
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Ammi visnaga
,,,,
Papilionidae,Papilio,Papilio aristodemus,Rutaceae,Amyris balsamifera
,,,,
Papilionidae,Papilio,Papilio aristodemus,Rutaceae,Amyris elemifera
,,,,
Papilionidae,Papilio,Papilio aristodemus,Rutaceae,Amyris elemifera
,,,,
Papilionidae,Papilio,Papilio cresphontes,Rutaceae,Amyris elemifera
,,,,
Papilionidae,Papilio,Papilio cresphontes,Rutaceae,Amyris elemifera
,,,,
Papilionidae,Papilio,Papilio cresphontes,Rutaceae,Amyris elemifera
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Anethum
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Anethum graveolens
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Anethum graveolens
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Anethum graveolens
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Anethum graveolens
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Anethum graveolens
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Angelica
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Angelica ampla
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica ampla
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica archangelica
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica arguta
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica arguta
,,,,
Papilionidae,Papilio,Papilio brevicauda,Umbelliferae,Angelica atropurpurea
,,,,
Papilionidae,Papilio,Papilio brevicauda,Umbelliferae,Angelica atropurpurea
,,,,
Papilionidae,Papilio,Papilio brevicauda,Umbelliferae,Angelica atropurpurea
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Angelica atropurpurea
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Angelica atropurpurea
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica dahurica
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica dahurica
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica decursiva
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica genuflexa
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica gmelini
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica hendersonii
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica hirsutiflora
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica japonica
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica keiskei
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica kingii
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica lineariloba
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica longeradiata
,,,,
Papilionidae,Papilio,Papilio brevicauda,Umbelliferae,Angelica lucida
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica lucida
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica morii
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica morrisonicola
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica polymorpha
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica pubescens
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica silvestris
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica sylvestris
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Angelica tomentosa
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Angelica ursina
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Angelica venenosa
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Apium
,,,,
Papilionidae,Papilio,Papilio brevicauda,Umbelliferae,Apium graveolens
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Apium graveolens
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Apium graveolens
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Apium graveolens
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Apium graveolens
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Apium graveolens
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Apium graveolens
,,,,
Papilionidae,Papilio,Papilio memnon,Aristolochiaceae,Aristolochia
,,,,
Papilionidae,Papilio,Papilio phegeus,Aristolochiaceae,Aristolochia philippinensis
,,,,
Papilionidae,Papilio,Papilio bairdii,Compositae,Artemisia
,,,,
Papilionidae,Papilio,Papilio machaon,Compositae,Artemisia arctica
,,,,
Papilionidae,Papilio,Papilio machaon,Compositae,Artemisia arctica
,,,,
Papilionidae,Papilio,Papilio machaon,Compositae,Artemisia arctica
,,,,
Papilionidae,Papilio,Papilio machaon,Compositae,Artemisia arctica
,,,,
Papilionidae,Papilio,Papilio bairdii,Compositae,Artemisia dracunculus
,,,,
Papilionidae,Papilio,Papilio bairdii,Compositae,Artemisia dracunculus
,,,,
Papilionidae,Papilio,Papilio bairdii,Compositae,Artemisia dracunculus
,,,,
Papilionidae,Papilio,Papilio bairdii,Compositae,Artemisia dracunculus
,,,,
Papilionidae,Papilio,Papilio machaon,Compositae,Artemisia dracunculus
,,,,
Papilionidae,Papilio,Papilio machaon,Compositae,Artemisia dracunculus
,,,,
Papilionidae,Papilio,Papilio machaon,Compositae,Artemisia norvegica
,,,,
Papilionidae,Papilio,Papilio polymnestor,Rutaceae,Atalantia
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Atalantia
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Atalantia buxifolia
,,,,
Papilionidae,Papilio,Papilio memnon,Rutaceae,Atalantia buxifolia
,,,,
Papilionidae,Papilio,Papilio mayo,Rutaceae,Atalantia monophylla
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Atalantia monophylla
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Atalantia monophylla
,,,,
Papilionidae,Papilio,Papilio demodocus,Umbelliferae,Athamanta
,,,,
Papilionidae,Papilio,Papilio demodocus,Umbelliferae,Athamanta
,,,,
Papilionidae,Papilio,Papilio astyalus,Rutaceae,Balfourodendron riedelianum
,,,,
Papilionidae,Papilio,Papilio hesperus,Lauraceae,Beilschmiedia
,,,,
Papilionidae,Papilio,Papilio hesperus,Lauraceae,Beilschmiedia ugandensis
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Berula erecta
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula alleghaniensis
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula alleghaniensis
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula lenta
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Betula occidentalis
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula papyrifera
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula papyrifera
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Betula papyrifera
,,,,
Papilionidae,Papilio,Papilio rutulus,Betulaceae,Betula papyrifera
,,,,
Papilionidae,Papilio,Papilio glaucus,Betulaceae,Betula pubescens
,,,,
Papilionidae,Papilio,Papilio glaucus,Acanthaceae,Blechum
,,,,
Papilionidae,Papilio,Papilio polyxenes,Cruciferae,Brassica oleracea
,,,,
Papilionidae,Papilio,Papilio chrapkowskii,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio constantinus,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio cynorta,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio dardanus,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio dardanus,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio nireus,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio nireus,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio ophidicephalus,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio phorcas,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio rex,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio rex,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio desmondi,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio echerioides,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio jacksoni,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio lormieri,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio mackinnoni,Rutaceae,Calodendrum
,,,,
Papilionidae,Papilio,Papilio bromius,Rutaceae,Calodendrum capense
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Calodendrum capense
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Calodendrum capense
,,,,
Papilionidae,Papilio,Papilio nireus,Rutaceae,Calodendrum capense
,,,,
Papilionidae,Papilio,Papilio nireus,Rutaceae,Calodendrum capense
,,,,
Papilionidae,Papilio,Papilio glaucus,Corylaceae,Carpinus caroliniana
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Carum carvi
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Carum carvi
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Carum carvi
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Carum carvi
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Carum holopetalum
,,,,
Papilionidae,Papilio,Papilio glaucus,Juglandaceae,Carya
,,,,
Papilionidae,Papilio,Papilio glaucus,Juglandaceae,Carya
,,,,
Papilionidae,Papilio,Papilio anchisiades,Rutaceae,Casimiroa edulis
,,,,
Papilionidae,Papilio,Papilio anchisiades,Rutaceae,Casimiroa edulis
,,,,
Papilionidae,Papilio,Papilio cresphontes,Rutaceae,Casimiroa edulis
,,,,
Papilionidae,Papilio,Papilio cresphontes,Rutaceae,Casimiroa edulis
,,,,
Papilionidae,Papilio,Papilio glaucus,Bignoniaceae,Catalpa bignonioides
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus
,,,,
Papilionidae,Papilio,Papilio rutulus,Rhamnaceae,Ceanothus
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus cordulatus
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus cuneatus
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus fendleri
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus integerrimus
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus prostratus
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus sanguineus
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus velutinus
,,,,
Papilionidae,Papilio,Papilio eurymedon,Rhamnaceae,Ceanothus velutinus
,,,,
Papilionidae,Papilio,Papilio troilus,Leguminosae (c),Cercis canadensis
,,,,
Papilionidae,Papilio,Papilio crino,Rutaceae,Chloroxylon swietenia
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Chloroxylon swietenia
,,,,
Papilionidae,Papilio,Papilio cresphontes,Rutaceae,Choisya
,,,,
Papilionidae,Papilio,Papilio anchisiades,Rutaceae,Choisya dumosa
,,,,
Papilionidae,Papilio,Papilio androgeus,Rutaceae,Choisya dumosa
,,,,
Papilionidae,Papilio,Papilio cresphontes,Rutaceae,Choisya dumosa
,,,,
Papilionidae,Papilio,Papilio cresphontes,Rutaceae,Choisya dumosa
,,,,
Papilionidae,Papilio,Papilio erectheus,Rutaceae,Choisya ternata
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Cicuta
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Cicuta bulbifera
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Cicuta bulbifera
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Cicuta douglasii
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Cicuta maculata
,,,,
Papilionidae,Papilio,Papilio polyxenes,Umbelliferae,Cicuta maculata
,,,,
Papilionidae,Papilio,Papilio zelicaon,Umbelliferae,Cicuta maculata
,,,,
Papilionidae,Papilio,Papilio machaon,Umbelliferae,Cicuta virosa
,,,,
Papilionidae,Papilio,Papilio agestor,Lauraceae,Cinnamomum
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum
,,,,
Papilionidae,Papilio,Papilio slateri,Lauraceae,Cinnamomum
,,,,
Papilionidae,Papilio,Papilio agestor,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio agestor,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio agestor,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio epycides,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio troilus,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio troilus,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio palamedes,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio palamedes,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio protenor,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio slateri,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio slateri,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio thaiwanus,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio epycides,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio epycides,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio glaucus,Lauraceae,Cinnamomum camphora
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum iners
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum iners
,,,,
Papilionidae,Papilio,Papilio slateri,Lauraceae,Cinnamomum iners
,,,,
Papilionidae,Papilio,Papilio slateri,Lauraceae,Cinnamomum iners
,,,,
Papilionidae,Papilio,Papilio agestor,Lauraceae,Cinnamomum micranthum
,,,,
Papilionidae,Papilio,Papilio agestor,Lauraceae,Cinnamomum micranthum
,,,,
Papilionidae,Papilio,Papilio epycides,Lauraceae,Cinnamomum micranthum
,,,,
Papilionidae,Papilio,Papilio epycides,Lauraceae,Cinnamomum micranthum
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum verum
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum zeylanicum
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum zeylanicum
,,,,
Papilionidae,Papilio,Papilio clytia,Lauraceae,Cinnamomum zeylanicum
,,,,
Papilionidae,Papilio,Papilio glaucus,Compositae,Cirsium vulgare
,,,,
Papilionidae,Papilio,Papilio aegeus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio alcmenor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio ambrax,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio anactus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio anactus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio anchisiades,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio zelicaon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio thoas,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio thoas,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio thoas,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio torquatus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio zelicaon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio zelicaon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio rex,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio rhetenor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio rumanzovius,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio schmeltzi,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio spp.,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio thoas,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio protenor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio protenor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio protenor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio rex,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polymnestor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polytes,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio phorcas,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polyctor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polyctor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polymnestor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polymnestor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio polymnestor,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio ophidicephalus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio ornythion,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio paris,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio paris,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio pelaus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio phorbanta,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio menestheus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio nephelus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio nireus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio nireus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio nireus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio ophidicephalus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio memnon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio memnon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio memnon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio memnon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio memnon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio memnon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio lormieri,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio machaon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio mackinnoni,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio mackinnoni,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio manlius,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio memnon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio helenus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio helenus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio helenus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio helenus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio helenus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio jacksoni,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio echerioides,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio erechtheus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio erectheus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio fuscus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio fuscus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio gigon,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demolion,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demolion,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demolion,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demolion,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demolion,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio desmondi,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus ?,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demoleus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Citrus
,,,,
Papilionidae,Papilio,Papilio demodocus,Rutaceae,Citrus
