Genus,Name_data
ORSES,* catina Hewitson 1866 - Junior subjective synonym
,
ORSES,* poyas Reakirt 1866 - Junior subjective synonym
,
ORSES,itea Swainson 1821 - Valid Name
,
PERICHARES,PERICHARES Scudder 1872 - Valid Name
,
PERICHARES,butus Möschler 1876 - Valid Name
,
PERICHARES,chima Evans 1955 - Valid Name
,
PERICHARES,colenda Hewitson 1866 - Valid Name
,
PERICHARES,"* lindigiana Felder, C. & Felder, R. 1867 - Junior subjective synonym"
,
PERICHARES,deceptus Butler & Druce 1872 - Valid Name
,
PERICHARES,* agrippa Godman 1901 - Junior subjective synonym
,
PERICHARES,drina Evans 1955 - Valid Name
,
PERICHARES,fulvimargo Butler 1872 - Valid Name
,
PERICHARES,* finitimus Weeks 1901 - Junior subjective synonym
,
PERICHARES,* hyas Mabille 1891 - Junior subjective synonym
,
PERICHARES,luscinia Plötz 1882 - Valid Name
,
PERICHARES,quadrimaculata Röber 1925 - Valid Name
,
PERICHARES,forbesi de Biezanko & Mielke 1973 - Valid Name
,
PERICHARES,lotus Butler 1870 - Valid Name
,
PERICHARES,* heroni Kaye 1904 - Junior subjective synonym
,
PERICHARES,matha Evans 1955 - Valid Name
,
PERICHARES,philetes Gmelin 1790 - Valid Name
,
PERICHARES,aurina Evans 1955 - Valid Name
,
PERICHARES,* coridon Fabricius 1775 - Junior subjective synonym
,
PERICHARES,dolores Reakirt 1868 - Valid Name
,
PERICHARES,* adela Hewitson 1867 - Junior subjective synonym
,
PERICHARES,* marmorata Scudder 1872 - Junior subjective synonym
,
PERICHARES,* julianus Turton 1802 - Junior subjective synonym
,
PERICHARES,limana Evans 1955 - Valid Name
,
PERICHARES,* phocion Fabricius 1793 - Junior subjective synonym
,
PERICHARES,* trinitad Lucas 1857 - Junior subjective synonym
,
PERICHARES,seneca Latreille [1824] - Valid Name
,
PERICHARES,crotona Hewitson 1866 - Valid Name
,
PERICHARES,* elisa Plötz 1882 - Junior subjective synonym
,
PERICHARES,* nubilus Röber 1925 - Junior subjective synonym
,
POLYTREMIS,POLYTREMIS Mabille 1904 - Valid Name
,
POLYTREMIS,* ZINAIDA Evans 1937 - Junior subjective synonym
,
POLYTREMIS,annama Evans 1937 - Valid Name
,
POLYTREMIS,caerulescens Mabille 1876 - Valid Name
,
POLYTREMIS,contigua Mabille 1877 - Valid Name
,
POLYTREMIS,discreta Elwes & Edwards 1897 - Valid Name
,
POLYTREMIS,* himalaya Evans 1926 - Junior subjective synonym
,
POLYTREMIS,eltola Hewitson 1869 - Valid Name
,
POLYTREMIS,corbeti Evans 1937 - Valid Name
,
POLYTREMIS,tappana Matsumura 1919 - Valid Name
,
POLYTREMIS,lubricans Herrich-Schäffer 1869 - Valid Name
,
POLYTREMIS,* scortea Mabille 1893 - Junior subjective synonym
,
POLYTREMIS,taiwana Matsumura 1919 - Valid Name
,
POLYTREMIS,* asahinai Sirôzu 1952 - Junior subjective synonym
,
POLYTREMIS,* baibarana Matsumura 1929 - Junior subjective synonym
,
POLYTREMIS,* toona Moore 1878 - Junior subjective synonym
,
POLYTREMIS,mencia Moore 1877 - Valid Name
,
POLYTREMIS,kiraizana Sonan 1928 - Valid Name
,
POLYTREMIS,minuta Evans 1926 - Valid Name
,
POLYTREMIS,nascens Leech 1894 - Valid Name
,
POLYTREMIS,pellucida Murray 1875 - Valid Name
,
POLYTREMIS,quanta Evans 1949 - Valid Name
,
POLYTREMIS,* quinquepuncta Mabille 1883 - Junior subjective synonym
,
POLYTREMIS,* sachalinensis Matsumura 1925 - Junior subjective synonym
,
POLYTREMIS,theca Evans 1937 - Valid Name
,
POLYTREMIS,fukia Evans 1940 - Valid Name
,
POLYTREMIS,zina Evans 1932 - Valid Name
,
POLYTREMIS,zinoides Evans 1937 - Valid Name
,
PELOPIDAS,"PELOPIDAS Walker, F. 1870 - Valid Name"
,
PELOPIDAS,agnata Evans 1934 - Valid Name
,
PELOPIDAS,* balarama Plötz 1882 - Junior subjective synonym
,
PELOPIDAS,larika Pagenstecher 1884 - Valid Name
,
PELOPIDAS,* satriana Mabille 1891 - Junior subjective synonym
,
PELOPIDAS,* ceramica Plötz 1886 - Junior subjective synonym
,
PELOPIDAS,* stictica Fruhstorfer 1911 - Junior subjective synonym
,
PELOPIDAS,mathewi Evans 1937 - Valid Name
,
PELOPIDAS,* niasica Fruhstorfer 1911 - Junior subjective synonym
,
PELOPIDAS,* similis Moore 1881 - Junior subjective synonym
,
PELOPIDAS,assamensis de Nicéville 1882 - Valid Name
,
PELOPIDAS,* alice Plötz 1883 - Junior subjective synonym
,
PELOPIDAS,conjuncta Herrich-Schäffer 1869 - Valid Name
,
PELOPIDAS,* javana Mabille 1877 - Junior subjective synonym
,
PELOPIDAS,narooa Moore 1878 - Valid Name
,
PELOPIDAS,* pelora Plötz 1882 - Junior subjective synonym
,
PELOPIDAS,* reducta Shirôzu 1952 - Junior subjective synonym
,
PELOPIDAS,jansonis Butler 1878 - Valid Name
,
PELOPIDAS,lyelli Rothschild 1915 - Valid Name
,
PELOPIDAS,mathias Fabricius 1798 - Valid Name
,
PELOPIDAS,* albirostris Mabille 1887 - Junior subjective synonym
,
PELOPIDAS,* chaya Moore 1865 - Junior subjective synonym
,
PELOPIDAS,* consanguis Plötz 1883 - Junior subjective synonym
,
PELOPIDAS,* ella Plötz 1883 - Junior subjective synonym
,
PELOPIDAS,* elegans Mabille 1877 - Junior subjective synonym
,
PELOPIDAS,* flexilis Swinhoe 1885 - Junior subjective synonym
,
PELOPIDAS,* julianus Latreille 1823 - Junior subjective synonym
,
PELOPIDAS,oberthuri Evans 1937 - Valid Name
,
PELOPIDAS,* octofenestrata Saalmüller 1884 - Junior subjective synonym
,
PELOPIDAS,* parvimacula Rothschild 1915 - Junior subjective synonym
,
PELOPIDAS,repetita Butler 1882 - Valid Name
,
PELOPIDAS,* umbrata Butler 1879 - Junior subjective synonym
,
PELOPIDAS,sinensis Mabille 1877 - Valid Name
,
PELOPIDAS,* prominens Moore 1882 - Junior subjective synonym
,
PELOPIDAS,* similis Leech 1890 - Junior subjective synonym
,
PELOPIDAS,subochracea Moore 1878 - Valid Name
,
PELOPIDAS,barneyi Evans 1937 - Valid Name
,
PELOPIDAS,thrax Hübner 1821 - Valid Name
,
PELOPIDAS,flava Evans 1926 - Valid Name
,
PELOPIDAS,inconspicua Bertolini 1850 - Valid Name
,
PELOPIDAS,* lodra Plötz 1879 - Junior subjective synonym
,
PELOPIDAS,masta Evans 1949 - Valid Name
,
PELOPIDAS,* micipsa Trimen 1862 - Junior subjective synonym
,
PELOPIDAS,"* midea Walker, F. 1870 - Junior subjective synonym"
,
PELOPIDAS,* mohopaani Wallengren 1857 - Junior subjective synonym
,
PELOPIDAS,* CHAPRA Moore [1881] - Junior subjective synonym
,
PELOPIDAS,agna Moore [1866] - Valid Name
,
PELOPIDAS,* dingo Evans 1949 - Junior subjective synonym
,
MEGATHYMUS,MEGATHYMUS Scudder 1872 - Valid Name
,
MEGATHYMUS,bazelae Stallings & Turner 1958 - Valid Name
,
MEGATHYMUS,beulabae Stallings & Turner 1958 - Valid Name
,
MEGATHYMUS,cofaqui Strecker 1876 - Valid Name
,
MEGATHYMUS,coloradensis Riley 1875 - Valid Name
,
MEGATHYMUS,arizonae Tinkham 1954 - Valid Name
,
MEGATHYMUS,martini Stallings & Turner 1956 - Valid Name
,
MEGATHYMUS,* navajo Skinner 1911 - Junior subjective synonym
,
MEGATHYMUS,reinthali Freeman 1963 - Valid Name
,
MEGATHYMUS,"reubeni Stallings, Turner & Stallings 1963 - Valid Name"
,
MEGATHYMUS,wilsonorum Stallings & Turner 1958 - Valid Name
,
MEGATHYMUS,"gayleae Stallings, Turner & Stallings 1963 - Valid Name"
,
MEGATHYMUS,harrisi Freeman 1955 - Valid Name
,
MEGATHYMUS,streckeri Skinner 1895 - Valid Name
,
MEGATHYMUS,leussleri Holland 1931 - Valid Name
,
MEGATHYMUS,texana Barnes & McDunnough 1912 - Valid Name
,
MEGATHYMUS,* albocincta Holland 1930 - Junior subjective synonym
,
MEGATHYMUS,ursus Poling 1902 - Valid Name
,
MEGATHYMUS,"deserti Wielgus, R., Wielgus, J. & Wielgus, D. 1972 - Valid Name"
,
MEGATHYMUS,violae Stallings & Turner 1956 - Valid Name
,
MEGATHYMUS,yuccae Boisduval & Le Conte 1833 - Valid Name
,
MEGATHYMUS,* alabamae Freeman 1943 - Junior subjective synonym
,
MEGATHYMUS,* browni Stallings & Turner 1960 - Junior subjective synonym
,
MEGATHYMUS,* buchholzi Freeman 1952 - Junior subjective synonym
,
MEGATHYMUS,* dee Freeman 1943 - Junior subjective synonym
,
MEGATHYMUS,"* elidaensis Stallings, Turner & Stallings 1966 - Junior subjective synonym"
,
MEGATHYMUS,* kendelli Freeman 1965 - Junior subjective synonym
,
MEGATHYMUS,* louiseae Freeman 1963 - Junior subjective synonym
,
MEGATHYMUS,"* maudae Stallings, Turner & Stallings 1966 - Junior subjective synonym"
,
MEGATHYMUS,* stallingsi Freeman 1943 - Junior subjective synonym
,
MEGATHYMUS,* winkensis Freeman 1965 - Junior subjective synonym
,
AGATHYMUS,AGATHYMUS Freeman 1959 - Valid Name
,
AGATHYMUS,alliae Stallings & Turner 1957 - Valid Name
,
AGATHYMUS,aryxna Dyar 1905 - Valid Name
,
AGATHYMUS,baueri Stallings & Turner 1954 - Valid Name
,
AGATHYMUS,belli Freeman 1955 - Valid Name
,
AGATHYMUS,carlsbadensis Stallings & Turner 1957 - Valid Name
,
AGATHYMUS,chinatiensis Freeman 1964 - Valid Name
,
AGATHYMUS,chisosensis Freeman 1952 - Valid Name
,
AGATHYMUS,comstocki Harbison 1957 - Valid Name
,
AGATHYMUS,dawsoni Comstock 1964 - Valid Name
,
AGATHYMUS,diabloensis Freeman 1962 - Valid Name
,
AGATHYMUS,"escalantei Stallings, Turner & Stallings 1966 - Valid Name"
,
AGATHYMUS,estelleae Stallings & Turner 1958 - Valid Name
,
AGATHYMUS,evansi Freeman 1950 - Valid Name
,
AGATHYMUS,fieldi Freeman 1960 - Valid Name
,
AGATHYMUS,florenceae Stallings & Turner 1957 - Valid Name
,
AGATHYMUS,freemani Stallings & Turner 1960 - Valid Name
,
AGATHYMUS,gilberti Freeman 1964 - Valid Name
,
AGATHYMUS,hoffmanni Freeman 1952 - Valid Name
,
AGATHYMUS,indecisa Butler & Druce 1872 - Valid Name
,
AGATHYMUS,judithae Stallings & Turner 1957 - Valid Name
,
AGATHYMUS,juliae Stallings & Turner 1958 - Valid Name
,
AGATHYMUS,lajitaensis Freeman 1964 - Valid Name
,
AGATHYMUS,mcalpinei Freeman 1955 - Valid Name
,
AGATHYMUS,mariae Barnes & Benjamin 1924 - Valid Name
,
AGATHYMUS,"micheneri Stallings, Turner & Stallings 1961 - Valid Name"
,
AGATHYMUS,neumoegeni Edwards 1882 - Valid Name
,
AGATHYMUS,* drucei Skinner 1911 - Junior subjective synonym
,
AGATHYMUS,polingi Skinner 1905 - Valid Name
,
AGATHYMUS,remingtoni Stallings & Turner 1958 - Valid Name
,
AGATHYMUS,rethon Dyar 1913 - Valid Name
,
AGATHYMUS,"ricei Stallings, Turner & Stallings 1966 - Valid Name"
,
AGATHYMUS,rindgei Freeman 1964 - Valid Name
,
AGATHYMUS,stephensi Skinner 1912 - Valid Name
,
AGATHYMUS,valverdiensis Freeman 1966 - Valid Name
,
THYMELICUS,THYMELICUS Hübner 1819 - Valid Name
,
THYMELICUS,* PELION Kirby 1858 - Junior objective synonym
,
THYMELICUS,* ADOPOEA Billberg 1820 - Junior subjective synonym
,
THYMELICUS,* THYMELINUS Stephens 1835 - Incorrect subsequent spelling
,
THYMELICUS,acteon von Rottemburg 1775 - Valid Name
,
THYMELICUS,* alba Bolton 1951 - Junior subjective synonym
,
THYMELICUS,* aurescens Verity 1940 - Junior subjective synonym
,
THYMELICUS,christi Rebel 1894 - Valid Name
,
THYMELICUS,* clara Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* distincta Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* extensa Tutt 1905 - Junior subjective synonym
,
THYMELICUS,heydeni Plötz 1884 - Valid Name
,
THYMELICUS,* claraobsoleta Turner 1920 - Junior subjective synonym
,
THYMELICUS,* obsoleta Tutt 1905 - Junior subjective synonym
,
THYMELICUS,orana Evans 1949 - Valid Name
,
THYMELICUS,* phoenix Graves 1925 - Junior subjective synonym
,
THYMELICUS,* pulchraeteon Verity 1940 - Junior subjective synonym
,
THYMELICUS,* ragusai Verity 1919 - Junior subjective synonym
,
THYMELICUS,* virescens Tutt 1905 - Junior subjective synonym
,
THYMELICUS,hamza Oberthür 1876 - Valid Name
,
THYMELICUS,alaica Filipjev 1931 - Valid Name
,
THYMELICUS,* pfeifferi Bytinski-Salz & Brandt 1937 - Junior subjective synonym
,
THYMELICUS,nova Reverdin 1916 - Valid Name
,
THYMELICUS,novissima Turati 1921 - Valid Name
,
THYMELICUS,hyrax Lederer 1861 - Valid Name
,
THYMELICUS,leonina Butler 1878 - Valid Name
,
THYMELICUS,tatsia Evans 1949 - Valid Name
,
THYMELICUS,lineola Ochsenheimer 1808 - Valid Name
,
THYMELICUS,* antiardens Lempke 1939 - Junior subjective synonym
,
THYMELICUS,* ardens Oberthür 1910 - Junior subjective synonym
,
THYMELICUS,* brunnea Tutt 1925 - Junior subjective synonym
,
THYMELICUS,* clara Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* diluta Graves 1925 - Junior subjective synonym
,
THYMELICUS,* fornax Hemming 1934 - Junior subjective synonym
,
THYMELICUS,* hemmingi Romei 1927 - Junior subjective synonym
,
THYMELICUS,* intermedia Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* intermediaclara Verity 1940 - Junior subjective synonym
,
THYMELICUS,* intermedialineola Verity 1940 - Junior subjective synonym
,
THYMELICUS,* italamixta Verity 1940 - Junior subjective synonym
,
THYMELICUS,* kirbyi Reed 1877 - Junior subjective synonym
,
THYMELICUS,kushana Wyatt 1961 - Valid Name
,
THYMELICUS,* ludoviciae Mabille 1883 - Junior subjective synonym
,
THYMELICUS,* major Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* majorclara Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* majornitida Verity 1940 - Junior subjective synonym
,
THYMELICUS,* marginatus Picard 1948 - Junior subjective synonym
,
THYMELICUS,* melissus Zerny 1932 - Junior subjective synonym
,
THYMELICUS,* pallida Tutt 1896 - Junior subjective synonym
,
THYMELICUS,* pseudothaumas Zerny 1927 - Junior subjective synonym
,
THYMELICUS,semicolon Staudinger 1892 - Valid Name
,
THYMELICUS,* suffusa Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* virgula Hübner 1809 - Junior subjective synonym
,
THYMELICUS,stigma Staudinger 1886 - Valid Name
,
THYMELICUS,sylvatica Bremer 1861 - Valid Name
,
THYMELICUS,astigmata Leech 1894 - Valid Name
,
THYMELICUS,nervulata Mabille 1876 - Valid Name
,
THYMELICUS,occidentalis Leech 1894 - Valid Name
,
THYMELICUS,tenebrosa Leech 1894 - Valid Name
,
THYMELICUS,sylvestris Poda 1761 - Valid Name
,
THYMELICUS,claricantes Kauffmann 1956 - Valid Name
,
THYMELICUS,* adaucta Kauffmann 1956 - Junior subjective synonym
,
THYMELICUS,* imminuta Kauffmann 1956 - Junior subjective synonym
,
THYMELICUS,* divaricatus Geoffroy 1785 - Junior subjective synonym
,
THYMELICUS,* flava Pontoppidan 1763 - Junior subjective synonym
,
THYMELICUS,* flavus Müller 1776 - Junior subjective synonym
,
THYMELICUS,* fulminans Rebel & Zerny 1932 - Junior subjective synonym
,
THYMELICUS,iberica Tutt 1905 - Valid Name
,
THYMELICUS,* lategrisea Verity 1920 - Junior subjective synonym
,
THYMELICUS,* latenigra Verity 1920 - Junior subjective synonym
,
THYMELICUS,* linea Müller 1766 - Junior subjective synonym
,
THYMELICUS,* macta Verity 1926 - Junior subjective synonym
,
THYMELICUS,* major Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* maxima Verity 1936 - Junior subjective synonym
,
THYMELICUS,nigricantes Kauffmann 1956 - Valid Name
,
THYMELICUS,* adaucta Kauffmann 1956 - Junior subjective synonym
,
THYMELICUS,* imminuta Kauffmann 1956 - Junior subjective synonym
,
THYMELICUS,* lepontica Kauffmann 1956 - Junior subjective synonym
,
THYMELICUS,obscura Tutt 1905 - Valid Name
,
THYMELICUS,* pallida Frohawk 1934 - Junior subjective synonym
,
THYMELICUS,* pallida Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* pallidavirescens Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* pallidiscus Strand 1912 - Junior subjective synonym
,
THYMELICUS,* reversa Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* suffusa Tutt 1905 - Junior subjective synonym
,
THYMELICUS,* antiardens Oberthür 1910 - Junior subjective synonym
,
THYMELICUS,* suffusavirescens Tutt 1905 - Junior subjective synonym
,
THYMELICUS,syriaca Tutt 1905 - Valid Name
,
THYMELICUS,* werneri Rebel 1937 - Junior subjective synonym
,
THYMELICUS,* thaumas Hufnagel 1766 - Junior subjective synonym
,
THYMELICUS,* thaumatana Strand 1920 - Junior subjective synonym
,
THYMELICUS,* venula Hübner 1809 - Junior subjective synonym
,
COPAEODES,COPAEODES Speyer 1877 - Valid Name
,
COPAEODES,aurantiaca Hewitson 1868 - Valid Name
,
COPAEODES,* candida Wright 1890 - Junior subjective synonym
,
COPAEODES,* macra Plötz 1884 - Junior subjective synonym
,
COPAEODES,* procris Edwards 1870 - Junior subjective synonym
,
COPAEODES,* simplex Felder 1869 - Junior subjective synonym
,
COPAEODES,* waco Edwards 1868 - Junior subjective synonym
,
COPAEODES,castanea Mielke 1969 - Valid Name
,
COPAEODES,jean Evans 1955 - Valid Name
,
COPAEODES,favor Evans 1955 - Valid Name
,
COPAEODES,minima Edwards 1870 - Valid Name
,
COPAEODES,* rayata Barnes & McDunnough 1913 - Junior subjective synonym
,
COPAEODES,* singularis Plötz 1884 - Junior subjective synonym
,
PSEUDOCOPAEODES,PSEUDOCOPAEODES Skinner & Williams 1923 - Valid Name
,
PSEUDOCOPAEODES,eunus Edwards 1881 - Valid Name
,
PSEUDOCOPAEODES,chromis Skinner 1919 - Valid Name
,
PSEUDOCOPAEODES,* wrighttii Edwards 1882 - Junior subjective synonym
,
SALIANA,SALIANA Evans 1955 - Valid Name
,
SALIANA,antoninus Latreille 1824 - Valid Name
,
SALIANA,chimara Hewitson 1867 - Valid Name
,
SALIANA,covancae Mielke 1970 - Valid Name
,
SALIANA,esperi Evans 1955 - Valid Name
,
SALIANA,* telegonus Esper 1784 - Junior subjective synonym
,
SALIANA,fischer Latreille 1824 - Valid Name
,
SALIANA,fusta Evans 1955 - Valid Name
,
SALIANA,hewitsoni Riley 1926 - Valid Name
,
SALIANA,longirostris Sepp 1848 - Valid Name
,
SALIANA,mathiolus Herrich-Schäffer 1869 - Valid Name
,
SALIANA,* orusca Schaus 1902 - Junior subjective synonym
,
SALIANA,* verecunda Riley 1921 - Junior subjective synonym
,
SALIANA,mamurra Plötz 1886 - Valid Name
,
SALIANA,* lautus Hayward 1942 - Junior subjective synonym
,
SALIANA,* severinus Mabille 1895 - Junior subjective synonym
,
SALIANA,morsa Evans 1955 - Valid Name
,
SALIANA,nigel Evans 1955 - Valid Name
,
SALIANA,placens Butler 1874 - Valid Name
,
SALIANA,* laurens Mabille 1891 - Junior subjective synonym
,
SALIANA,saladin Evans 1955 - Valid Name
,
SALIANA,catha Evans 1955 - Valid Name
,
SALIANA,culta Evans 1955 - Valid Name
,
SALIANA,salius Cramer 1775 - Valid Name
,
SALIANA,* trimacula Mabille 1878 - Junior subjective synonym
,
SALIANA,salona Evans 1955 - Valid Name
,
SALIANA,salva Evans 1955 - Valid Name
,
SALIANA,severus Mabille 1895 - Valid Name
,
SALIANA,triangularis Kaye 1913 - Valid Name
,
SALIANA,vixen Evans 1955 - Valid Name
,
CALPODES,CALPODES Hübner 1819 - Valid Name
,
CALPODES,ethlius Stoll 1782 - Valid Name
,
CALPODES,* chemnis Fabricius 1793 - Junior subjective synonym
,
CALPODES,* olynthus Boisduval & Le Conte 1829 - Junior subjective synonym
,
PYRRHOPYGOPSIS,PYRRHOPYGOPSIS Godman 1901 - Valid Name
,
PYRRHOPYGOPSIS,agaricon Druce 1908 - Valid Name
,
PYRRHOPYGOPSIS,nanta Evans 1955 - Valid Name
,
PYRRHOPYGOPSIS,quispica Plötz 1886 - Valid Name
,
PYRRHOPYGOPSIS,* reedi Weeks 1901 - Junior subjective synonym
,
PYRRHOPYGOPSIS,* xanthothrix Mabille 1891 - Junior subjective synonym
,
PYRRHOPYGOPSIS,romula Druce 1875 - Valid Name
,
PYRRHOPYGOPSIS,lugubris Druce 1908 - Valid Name
,
PYRRHOPYGOPSIS,* lycagus Draudt 1924 - Junior subjective synonym
,
PYRRHOPYGOPSIS,tenebricosa Hewitson 1876 - Valid Name
,
PYRRHOPYGOPSIS,socrates Ménétriés 1885 - Valid Name
,
PYRRHOPYGOPSIS,* migonei Jörgensen 1935 - Junior subjective synonym
,
PYRRHOPYGOPSIS,orasus Druce 1876 - Valid Name
,
PYRRHOPYGOPSIS,* aviola Mabille 1903 - Junior subjective synonym
,
PYRRHOPYGOPSIS,* caminus Druce 1908 - Junior subjective synonym
,
PYRRHOPYGOPSIS,* crates Mabille & Boullet 1912 - Junior subjective synonym
,
PYRRHOPYGOPSIS,* fulvicrus Mabille & Boullet 1912 - Junior subjective synonym
,
PYRRHOPYGOPSIS,* igniculus Druce 1908 - Junior subjective synonym
,
PYRRHOPYGOPSIS,* subvirescens Schaus 1902 - Junior subjective synonym
,
PYRRHOPYGOPSIS,* rubripalpis Riley 1925 - Junior subjective synonym
,
TROMBA,TROMBA Evans 1955 - Valid Name
,
TROMBA,tromba Evans 1955 - Valid Name
,
TROMBA,xanthura Godman 1901 - Valid Name
,
AIDES,AIDES Billberg 1820 - Valid Name
,
AIDES,* PARAIDES Godman 1900 - Junior subjective synonym
,
AIDES,aegita Hewitson 1866 - Valid Name
,
AIDES,* anchora Hewitson 1866 - Junior subjective synonym
,
AIDES,* argyrostactos Mabille 1891 - Junior subjective synonym
,
AIDES,* asilas Godman 1900 - Junior subjective synonym
,
AIDES,* callidemas Godman 1900 - Junior subjective synonym
,
AIDES,aestria Hewitson 1866 - Valid Name
,
AIDES,brilla Freeman 1970 - Valid Name
,
AIDES,brino Stoll 1781 - Valid Name
