Superfamily,Family,Subfamily,Tribe,Genus
Noctuoidea,Noctuidae,Acontiinae,NA,ACONTIINAE NEW GENUS 7
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ACONTIINAE NEW GENUS 8
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ACONTIINAE NEW GENUS 9
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ACONTIINAE UNPLACED SPECIES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ACONTIOLA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ACREMMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,AEGLEOIDES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,AIRAMIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ALIKANGIANA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ALYPOPHANES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,AMPHODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ANATEINOMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ANGITIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ANTAPAMEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ARAEOPTERELLA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ARAEOPTERON
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ARAEOPTERON_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ARASADA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ARENARBA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ARGILLOPHORA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ARGYRARGENTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ARGYROPASTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ATABORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,AULOTARACHE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,BANDELIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,BARASTROTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,BOSTRODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,BRYOCODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CADIORAPA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CALLORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CALLOSTROTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CALYMMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CARMARA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CAUTAESCHRA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CAUTATHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CERATHOSIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CERATOSTROTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CERYNEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHALENATA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHAMYRIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHAMYRISILLA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHAOGRAPTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHARA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHAROBLEMMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHELICHARES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHIONOXANTHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHLOROCODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CHOBATA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CINGALESA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CLYTOSCOPA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CODALITHIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,COELOTURATIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CONOCHARES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,COPHANTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,COPIBRYOPHILA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CORGATHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CORGATHALIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CRASPEDOSADA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CRETONIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CRUXORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CRYPHIOIDES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,CYDOSIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DAEDALINA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DASYBLEMMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DECTICRYPTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DIASTEMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DIPLOTHECTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DISCHALIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DITROGOPTERA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DROBETA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DUHEMIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DYMBA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,DYSGNATHIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ECNOMIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ECTROGATHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ENEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ENISPADES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ENISPODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EPICERYNEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EPIGRYPERA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EPOPSIMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ERASTROIDES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUAONTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUBLARGINEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUBLEMMISTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUGATHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUGNATHIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUGRAPTOBLEMMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EULOCASTRA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EULOCASTRA_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUSCEPTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUSIMPLEX
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,EUSTROTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,FARARA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,FLAMMONA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,FULVARBA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,GELENIPSA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,GERARCTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,GIUBICOLANTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,GLAUCICODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,GONIOPHYLLA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,GONOPHAEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HABROPHYES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HAEMAPHLEBIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HAEMATOSTICTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HAPLOPSEUSTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HAPLOSTOLA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HELIOCONTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HEMISPRAGUEIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HETERORTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HICCODA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HIMEROIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HOLOCRYPTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HOMOCERYNEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HOMOPHOBERIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HOPOTHIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HORMOSCHISTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HYPANGITIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HYPERCODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HYPERSOPHTHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HYPERSTROTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HYPOBLETA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HYPOSADA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,HYRIODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LAMBANA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LAMPROLOPHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LEPIDOPYRGA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LEUCONYCTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LIGIDIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LOBOCHEILOS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LOPHOCERYNEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LOPHOCRYPTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LOPHOCYTTARRA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LOPHOMILIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LOPHORACHE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LOPHORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,LYCAUGESIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MARIMATHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MEIZOGLOSSA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MELALEUCANTHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MELAMERA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MENEPTERA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MESEMBREOSA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MESOCOPSIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MESOPHRACTIAS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MESORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,METACAUSTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,METACHROSTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,METAEMENE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,METAPIOPLASTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,METAPONPNEUMATA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,METASADA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,METAXYLLIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICARDIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICRACONTIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICRAESCHUS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICRANTHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICRAPATETIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICROEDMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICROPHAEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICROPHAEA_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICRORAPHE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MICTOCHROA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MIMASURA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MIMORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,MONOCYMIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NANAMONODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NARANGODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NEOCERYNEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NEOCHROSTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NEOCODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NEOERASTRIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NEOTARACHE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NERASTRIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NIACCABA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,NIGETIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OBARZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OEDERASTRIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OEDIBLEMMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OEDICODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OENOPTERA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ORTHOLEUCA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ORTHORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ORUZA_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ORUZODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OUTAYA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OXYTRITA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OZANA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OZARBA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,OZOPTERYX
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PARACODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PARANGITIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PARASADA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PARERASTRIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PARORUZA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PENNALTICOLA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PEPERITA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PERYNEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PHAEOZONA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PHOBOLOSIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PHOENICOPHANTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PHYLLOPHILA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PLUXILLOIDES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PRASINOPYRA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PRODOSIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PRORACHIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PROROBLEMMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PROSCHORA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PROTARACHE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PROTOCRYPHIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PSEUDACIDALIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PSEUDCRASPEDIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PSEUDEPHYRA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PSEUDOMICRODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PSEUDOSICCIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PSEUDOZARBA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PTYOPTEROTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PYRALOIDES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,PYRIPNOA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,RHODOTARACHE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,RHYNCHODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,SCOTOSTENA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,SEXSERRATA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,SIGELA_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,SINOCHARIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,SOPHTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,STEGANIODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,STENOCODIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,STENOCRYPTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,STENOLOBA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,STENORACHE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,STENOSTYGIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,STYLORACHE
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,SUGIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,SWINHOEA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,SYNGATHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TABOMEERES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TARACONICA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TASEOPTERYX
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TAVILA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TECHNEMON
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TEGIAPA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TEPHROCHARES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TESOMONODA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TEUCOCRANON
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,THALERASTRIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,THAUMASIODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,THYATIRINA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TOANODES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TOANOPSIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TRICHOGATHA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TRIPUDIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TRISSERNIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TROGOBLEMMA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TROGOCRASPIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,TROGOTORNA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,UNCULA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,UNIPTENA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,VIA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,XANTHOGRAPTA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,XANTHOMERA
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,XENOGENES
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,XENOPSEUSTIS
,,,,
Noctuoidea,Noctuidae,Acontiinae,NA,ZUROBATA_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acontinnae,NA,ALLERASTRIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACRAPEX_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACRONICTA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACRONICTINAE NEW GENUS 1
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACRONICTINAE NEW GENUS 2
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACRONICTINAE NEW GENUS 3
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACRONICTINAE NEW GENUS 4
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACRONICTINAE NEW GENUS 5
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACRONICTINAE UNPLACED SPECIES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ACTINOTIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AGRIOPODES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AGROTISIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AKONIODES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AKONUS
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ALEPTINA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ALEPTINA_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ALEPTINOIDES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ALIKA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AMEFRONTIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AMIANA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AMOLITA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AMPHIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AMPHILITA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AMPHIPOEA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AMPHIPOEA_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANAMECIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANATHETIS
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANCARA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANDOBANA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANDROLYMNIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANDROPOLIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANEDHELLA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANEREUTHINULA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANNAPHILA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANORTHODES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANORTHODES_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANTACHARA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANTERASTRIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANTHA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANTHODES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ANYCTEOLA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,APAUSTIS
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,APOCALYMNIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,APSARANYCTA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,APSARASA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,APTEROGENUM
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARAEA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARBORICORNUS
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARCHANARA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARCILASISA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARENOSTOLA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARGYRHODA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARGYROSPILA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARGYROSTICTA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ARIATHISA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ASEPTIS
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ASEPTIS_AUCTORUM
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ATRACHEA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ATREPHES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ATYPHA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AUCHA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AUCHECRANON
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AUCHMIS
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,AXENUS
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,BAGADA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,BARYBELA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,BATHYTRICHA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,BISTICA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,BLEPHAROMORPHA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,BRYOPHILINA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,CALOPHASIDIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,CALYMNIODES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,CERMA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,CHALCOECIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,CHYTONIDIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,CONICOPHORIA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,COSMODES
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,CRANIOPHORA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,DIPHTHEROCOME
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,DIPLONEPHRA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,ECCLETA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,EPICYRTICA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,EREMAULA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,EREMOBINA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,EREMOCHROA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,EULONCHE
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,EURYSCHEMA
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,GENUS UNKNOWN
,,,,
Noctuoidea,Noctuidae,Acronictinae,NA,GERBATHODES
,,,,
